user_id,days,steps_tried,correct,wrong,correct_ratio,viewed
2613,0.0,0.0,0.0,0.0,0.0,22
2614,0.0,0.0,0.0,0.0,0.0,50
2616,0.0,0.0,0.0,0.0,0.0,2
2621,0.0,0.0,0.0,0.0,0.0,1
2622,0.0,0.0,0.0,0.0,0.0,1
2624,0.0,0.0,0.0,0.0,0.0,1
2626,0.0,0.0,0.0,0.0,0.0,1
2627,0.0,0.0,0.0,0.0,0.0,2
2630,0.0,0.0,0.0,0.0,0.0,1
2631,0.0,0.0,0.0,0.0,0.0,1
2632,0.0,0.0,0.0,0.0,0.0,1
2635,0.0,0.0,0.0,0.0,0.0,8
2636,0.0,0.0,0.0,0.0,0.0,1
2639,0.0,0.0,0.0,0.0,0.0,5
2640,0.0,0.0,0.0,0.0,0.0,1
2642,0.0,0.0,0.0,0.0,0.0,1
2648,0.0,0.0,0.0,0.0,0.0,1
2655,0.0,0.0,0.0,0.0,0.0,24
2656,0.0,0.0,0.0,0.0,0.0,1
2660,0.0,0.0,0.0,0.0,0.0,4
2661,0.0,0.0,0.0,0.0,0.0,5
2662,0.0,0.0,0.0,0.0,0.0,3
2664,0.0,0.0,0.0,0.0,0.0,1
2670,0.0,0.0,0.0,0.0,0.0,4
2672,0.0,0.0,0.0,0.0,0.0,113
2673,0.0,0.0,0.0,0.0,0.0,2
2674,0.0,0.0,0.0,0.0,0.0,1
2675,0.0,0.0,0.0,0.0,0.0,1
2680,0.0,0.0,0.0,0.0,0.0,10
2684,0.0,0.0,0.0,0.0,0.0,1
2685,0.0,0.0,0.0,0.0,0.0,12
2686,0.0,0.0,0.0,0.0,0.0,10
2687,0.0,0.0,0.0,0.0,0.0,1
2689,0.0,0.0,0.0,0.0,0.0,1
2696,0.0,0.0,0.0,0.0,0.0,3
2698,0.0,0.0,0.0,0.0,0.0,192
2701,0.0,0.0,0.0,0.0,0.0,2
2704,0.0,0.0,0.0,0.0,0.0,1
2705,0.0,0.0,0.0,0.0,0.0,1
2708,0.0,0.0,0.0,0.0,0.0,1
2709,0.0,0.0,0.0,0.0,0.0,1
2710,0.0,0.0,0.0,0.0,0.0,1
2717,0.0,0.0,0.0,0.0,0.0,52
2724,0.0,0.0,0.0,0.0,0.0,21
2725,0.0,0.0,0.0,0.0,0.0,40
2726,0.0,0.0,0.0,0.0,0.0,8
2729,0.0,0.0,0.0,0.0,0.0,4
2730,0.0,0.0,0.0,0.0,0.0,42
2733,0.0,0.0,0.0,0.0,0.0,1
2740,0.0,0.0,0.0,0.0,0.0,1
2741,0.0,0.0,0.0,0.0,0.0,9
2742,0.0,0.0,0.0,0.0,0.0,12
2744,0.0,0.0,0.0,0.0,0.0,7
2745,0.0,0.0,0.0,0.0,0.0,61
2749,0.0,0.0,0.0,0.0,0.0,1
2754,0.0,0.0,0.0,0.0,0.0,1
2756,0.0,0.0,0.0,0.0,0.0,386
2761,0.0,0.0,0.0,0.0,0.0,2
2766,0.0,0.0,0.0,0.0,0.0,8
2773,0.0,0.0,0.0,0.0,0.0,3
2774,0.0,0.0,0.0,0.0,0.0,7
2775,0.0,0.0,0.0,0.0,0.0,1
2776,0.0,0.0,0.0,0.0,0.0,1
2778,0.0,0.0,0.0,0.0,0.0,1
2784,0.0,0.0,0.0,0.0,0.0,1
2786,0.0,0.0,0.0,0.0,0.0,2
2788,0.0,0.0,0.0,0.0,0.0,1
2789,0.0,0.0,0.0,0.0,0.0,2
2791,0.0,0.0,0.0,0.0,0.0,5
2792,0.0,0.0,0.0,0.0,0.0,3
2796,0.0,0.0,0.0,0.0,0.0,7
2798,0.0,0.0,0.0,0.0,0.0,1
2802,0.0,0.0,0.0,0.0,0.0,62
2806,0.0,0.0,0.0,0.0,0.0,2
2807,0.0,0.0,0.0,0.0,0.0,1
2812,0.0,0.0,0.0,0.0,0.0,1
2817,0.0,0.0,0.0,0.0,0.0,3
2822,0.0,0.0,0.0,0.0,0.0,1
2826,0.0,0.0,0.0,0.0,0.0,4
2828,0.0,0.0,0.0,0.0,0.0,3
2831,0.0,0.0,0.0,0.0,0.0,1
2833,0.0,0.0,0.0,0.0,0.0,9
2838,0.0,0.0,0.0,0.0,0.0,89
2840,0.0,0.0,0.0,0.0,0.0,1
2841,0.0,0.0,0.0,0.0,0.0,1
2843,0.0,0.0,0.0,0.0,0.0,12
2844,0.0,0.0,0.0,0.0,0.0,1
2845,0.0,0.0,0.0,0.0,0.0,1
2847,0.0,0.0,0.0,0.0,0.0,2
2849,0.0,0.0,0.0,0.0,0.0,1
2851,0.0,0.0,0.0,0.0,0.0,1
2854,0.0,0.0,0.0,0.0,0.0,1
2859,0.0,0.0,0.0,0.0,0.0,55
2861,0.0,0.0,0.0,0.0,0.0,1
2865,0.0,0.0,0.0,0.0,0.0,12
2872,0.0,0.0,0.0,0.0,0.0,1
2873,0.0,0.0,0.0,0.0,0.0,43
2874,0.0,0.0,0.0,0.0,0.0,23
2875,0.0,0.0,0.0,0.0,0.0,1
2877,0.0,0.0,0.0,0.0,0.0,1
2886,0.0,0.0,0.0,0.0,0.0,2
2887,0.0,0.0,0.0,0.0,0.0,8
2888,0.0,0.0,0.0,0.0,0.0,1
2895,0.0,0.0,0.0,0.0,0.0,1
2899,0.0,0.0,0.0,0.0,0.0,2
2904,0.0,0.0,0.0,0.0,0.0,12
2908,0.0,0.0,0.0,0.0,0.0,6
2912,0.0,0.0,0.0,0.0,0.0,14
2925,0.0,0.0,0.0,0.0,0.0,81
2926,0.0,0.0,0.0,0.0,0.0,1
2928,0.0,0.0,0.0,0.0,0.0,1
2932,0.0,0.0,0.0,0.0,0.0,1
2934,0.0,0.0,0.0,0.0,0.0,1
2936,0.0,0.0,0.0,0.0,0.0,1
2937,0.0,0.0,0.0,0.0,0.0,1
2940,0.0,0.0,0.0,0.0,0.0,3
2946,0.0,0.0,0.0,0.0,0.0,2
2948,0.0,0.0,0.0,0.0,0.0,2
2949,0.0,0.0,0.0,0.0,0.0,3
2951,0.0,0.0,0.0,0.0,0.0,1
2954,0.0,0.0,0.0,0.0,0.0,1
2958,0.0,0.0,0.0,0.0,0.0,1
2960,0.0,0.0,0.0,0.0,0.0,10
2962,0.0,0.0,0.0,0.0,0.0,1
2964,0.0,0.0,0.0,0.0,0.0,14
2967,0.0,0.0,0.0,0.0,0.0,1
2979,0.0,0.0,0.0,0.0,0.0,1
2980,0.0,0.0,0.0,0.0,0.0,6
2987,0.0,0.0,0.0,0.0,0.0,1
2989,0.0,0.0,0.0,0.0,0.0,1
2990,0.0,0.0,0.0,0.0,0.0,1
2991,0.0,0.0,0.0,0.0,0.0,35
2995,0.0,0.0,0.0,0.0,0.0,1
2999,0.0,0.0,0.0,0.0,0.0,1
3005,0.0,0.0,0.0,0.0,0.0,1
3007,0.0,0.0,0.0,0.0,0.0,1
3012,0.0,0.0,0.0,0.0,0.0,1
3014,0.0,0.0,0.0,0.0,0.0,1
3022,0.0,0.0,0.0,0.0,0.0,1
3023,0.0,0.0,0.0,0.0,0.0,4
3029,0.0,0.0,0.0,0.0,0.0,11
3035,0.0,0.0,0.0,0.0,0.0,1
3037,0.0,0.0,0.0,0.0,0.0,1
3038,0.0,0.0,0.0,0.0,0.0,34
3039,0.0,0.0,0.0,0.0,0.0,48
3045,0.0,0.0,0.0,0.0,0.0,4
3047,0.0,0.0,0.0,0.0,0.0,1
3051,0.0,0.0,0.0,0.0,0.0,1
3052,0.0,0.0,0.0,0.0,0.0,1
3053,0.0,0.0,0.0,0.0,0.0,10
3056,0.0,0.0,0.0,0.0,0.0,2
3057,0.0,0.0,0.0,0.0,0.0,1
3060,0.0,0.0,0.0,0.0,0.0,610
3061,0.0,0.0,0.0,0.0,0.0,1
3062,0.0,0.0,0.0,0.0,0.0,4
3063,0.0,0.0,0.0,0.0,0.0,1
3064,0.0,0.0,0.0,0.0,0.0,1
3065,0.0,0.0,0.0,0.0,0.0,16
3070,0.0,0.0,0.0,0.0,0.0,3
3071,0.0,0.0,0.0,0.0,0.0,1
3073,0.0,0.0,0.0,0.0,0.0,21
3076,0.0,0.0,0.0,0.0,0.0,6
3083,0.0,0.0,0.0,0.0,0.0,1
3089,0.0,0.0,0.0,0.0,0.0,2
3090,0.0,0.0,0.0,0.0,0.0,1
3091,0.0,0.0,0.0,0.0,0.0,1
3092,0.0,0.0,0.0,0.0,0.0,1
3099,0.0,0.0,0.0,0.0,0.0,2
3100,0.0,0.0,0.0,0.0,0.0,1
3101,0.0,0.0,0.0,0.0,0.0,284
3104,0.0,0.0,0.0,0.0,0.0,1
3106,0.0,0.0,0.0,0.0,0.0,1
3111,0.0,0.0,0.0,0.0,0.0,10
3116,0.0,0.0,0.0,0.0,0.0,1
3117,0.0,0.0,0.0,0.0,0.0,2
3118,0.0,0.0,0.0,0.0,0.0,51
3119,0.0,0.0,0.0,0.0,0.0,1
3121,0.0,0.0,0.0,0.0,0.0,1
3125,0.0,0.0,0.0,0.0,0.0,1
3126,0.0,0.0,0.0,0.0,0.0,2
3127,0.0,0.0,0.0,0.0,0.0,1
3130,0.0,0.0,0.0,0.0,0.0,10
3131,0.0,0.0,0.0,0.0,0.0,1
3137,0.0,0.0,0.0,0.0,0.0,126
3142,0.0,0.0,0.0,0.0,0.0,1
3143,0.0,0.0,0.0,0.0,0.0,1
3149,0.0,0.0,0.0,0.0,0.0,3
3151,0.0,0.0,0.0,0.0,0.0,1
3155,0.0,0.0,0.0,0.0,0.0,1
3157,0.0,0.0,0.0,0.0,0.0,1
3159,0.0,0.0,0.0,0.0,0.0,2
3161,0.0,0.0,0.0,0.0,0.0,2
3164,0.0,0.0,0.0,0.0,0.0,12
3165,0.0,0.0,0.0,0.0,0.0,1
3166,0.0,0.0,0.0,0.0,0.0,1
3167,0.0,0.0,0.0,0.0,0.0,1
3173,0.0,0.0,0.0,0.0,0.0,4
3174,0.0,0.0,0.0,0.0,0.0,1
3175,0.0,0.0,0.0,0.0,0.0,1
3176,0.0,0.0,0.0,0.0,0.0,9
3177,0.0,0.0,0.0,0.0,0.0,1
3178,0.0,0.0,0.0,0.0,0.0,1
3179,0.0,0.0,0.0,0.0,0.0,1
3181,0.0,0.0,0.0,0.0,0.0,4
3183,0.0,0.0,0.0,0.0,0.0,1
3184,0.0,0.0,0.0,0.0,0.0,12
3185,0.0,0.0,0.0,0.0,0.0,1
3188,0.0,0.0,0.0,0.0,0.0,1
3194,0.0,0.0,0.0,0.0,0.0,36
3196,0.0,0.0,0.0,0.0,0.0,2
3198,0.0,0.0,0.0,0.0,0.0,1
3200,0.0,0.0,0.0,0.0,0.0,11
3201,0.0,0.0,0.0,0.0,0.0,1
3206,0.0,0.0,0.0,0.0,0.0,7
3219,0.0,0.0,0.0,0.0,0.0,4
3220,0.0,0.0,0.0,0.0,0.0,1
3224,0.0,0.0,0.0,0.0,0.0,1
3225,0.0,0.0,0.0,0.0,0.0,1
3226,0.0,0.0,0.0,0.0,0.0,1
3230,0.0,0.0,0.0,0.0,0.0,1
3232,0.0,0.0,0.0,0.0,0.0,1
3236,0.0,0.0,0.0,0.0,0.0,1
3237,0.0,0.0,0.0,0.0,0.0,2
3240,0.0,0.0,0.0,0.0,0.0,23
3242,0.0,0.0,0.0,0.0,0.0,5
3247,0.0,0.0,0.0,0.0,0.0,1
3249,0.0,0.0,0.0,0.0,0.0,35
3250,0.0,0.0,0.0,0.0,0.0,1
3251,0.0,0.0,0.0,0.0,0.0,10
3257,0.0,0.0,0.0,0.0,0.0,18
3261,0.0,0.0,0.0,0.0,0.0,1
3262,0.0,0.0,0.0,0.0,0.0,3
3264,0.0,0.0,0.0,0.0,0.0,2
3265,0.0,0.0,0.0,0.0,0.0,1
3269,0.0,0.0,0.0,0.0,0.0,1
3282,0.0,0.0,0.0,0.0,0.0,1
3284,0.0,0.0,0.0,0.0,0.0,3
3287,0.0,0.0,0.0,0.0,0.0,2
3290,0.0,0.0,0.0,0.0,0.0,7
3291,0.0,0.0,0.0,0.0,0.0,15
3292,0.0,0.0,0.0,0.0,0.0,363
3293,0.0,0.0,0.0,0.0,0.0,1
3294,0.0,0.0,0.0,0.0,0.0,3
3295,0.0,0.0,0.0,0.0,0.0,9
3296,0.0,0.0,0.0,0.0,0.0,1
3297,0.0,0.0,0.0,0.0,0.0,23
3299,0.0,0.0,0.0,0.0,0.0,3
3300,0.0,0.0,0.0,0.0,0.0,24
3304,0.0,0.0,0.0,0.0,0.0,2
3306,0.0,0.0,0.0,0.0,0.0,1
3307,0.0,0.0,0.0,0.0,0.0,1
3311,0.0,0.0,0.0,0.0,0.0,1
3315,0.0,0.0,0.0,0.0,0.0,1
3316,0.0,0.0,0.0,0.0,0.0,1
3317,0.0,0.0,0.0,0.0,0.0,1
3319,0.0,0.0,0.0,0.0,0.0,1
3324,0.0,0.0,0.0,0.0,0.0,1
3325,0.0,0.0,0.0,0.0,0.0,29
3327,0.0,0.0,0.0,0.0,0.0,4
3329,0.0,0.0,0.0,0.0,0.0,1
3331,0.0,0.0,0.0,0.0,0.0,6
3335,0.0,0.0,0.0,0.0,0.0,1
3336,0.0,0.0,0.0,0.0,0.0,1
3337,0.0,0.0,0.0,0.0,0.0,8
3340,0.0,0.0,0.0,0.0,0.0,1
3342,0.0,0.0,0.0,0.0,0.0,2
3344,0.0,0.0,0.0,0.0,0.0,6
3347,0.0,0.0,0.0,0.0,0.0,2
3348,0.0,0.0,0.0,0.0,0.0,6
3355,0.0,0.0,0.0,0.0,0.0,2
3356,0.0,0.0,0.0,0.0,0.0,2
3357,0.0,0.0,0.0,0.0,0.0,1
3359,0.0,0.0,0.0,0.0,0.0,1
3362,0.0,0.0,0.0,0.0,0.0,6
3369,0.0,0.0,0.0,0.0,0.0,2
3372,0.0,0.0,0.0,0.0,0.0,1
3373,0.0,0.0,0.0,0.0,0.0,1
3378,0.0,0.0,0.0,0.0,0.0,1
3379,0.0,0.0,0.0,0.0,0.0,3
3381,0.0,0.0,0.0,0.0,0.0,1
3382,0.0,0.0,0.0,0.0,0.0,1
3385,0.0,0.0,0.0,0.0,0.0,1
3392,0.0,0.0,0.0,0.0,0.0,1
3395,0.0,0.0,0.0,0.0,0.0,1
3397,0.0,0.0,0.0,0.0,0.0,1
3405,0.0,0.0,0.0,0.0,0.0,1
3407,0.0,0.0,0.0,0.0,0.0,1
3408,0.0,0.0,0.0,0.0,0.0,3
3412,0.0,0.0,0.0,0.0,0.0,1
3417,0.0,0.0,0.0,0.0,0.0,2
3419,0.0,0.0,0.0,0.0,0.0,1
3428,0.0,0.0,0.0,0.0,0.0,1
3430,0.0,0.0,0.0,0.0,0.0,1
3432,0.0,0.0,0.0,0.0,0.0,1
3436,0.0,0.0,0.0,0.0,0.0,1
3441,0.0,0.0,0.0,0.0,0.0,19
3444,0.0,0.0,0.0,0.0,0.0,91
3445,0.0,0.0,0.0,0.0,0.0,407
3446,0.0,0.0,0.0,0.0,0.0,1
3447,0.0,0.0,0.0,0.0,0.0,3
3448,0.0,0.0,0.0,0.0,0.0,1
3451,0.0,0.0,0.0,0.0,0.0,2
3458,0.0,0.0,0.0,0.0,0.0,1
3459,0.0,0.0,0.0,0.0,0.0,1
3460,0.0,0.0,0.0,0.0,0.0,46
3466,0.0,0.0,0.0,0.0,0.0,4
3468,0.0,0.0,0.0,0.0,0.0,1
3469,0.0,0.0,0.0,0.0,0.0,1
3475,0.0,0.0,0.0,0.0,0.0,2
3480,0.0,0.0,0.0,0.0,0.0,6
3481,0.0,0.0,0.0,0.0,0.0,23
3486,0.0,0.0,0.0,0.0,0.0,107
3487,0.0,0.0,0.0,0.0,0.0,1
3491,0.0,0.0,0.0,0.0,0.0,1
3492,0.0,0.0,0.0,0.0,0.0,1
3495,0.0,0.0,0.0,0.0,0.0,5
3497,0.0,0.0,0.0,0.0,0.0,1
3499,0.0,0.0,0.0,0.0,0.0,1
3500,0.0,0.0,0.0,0.0,0.0,2
3503,0.0,0.0,0.0,0.0,0.0,4
3507,0.0,0.0,0.0,0.0,0.0,1
3508,0.0,0.0,0.0,0.0,0.0,1
3511,0.0,0.0,0.0,0.0,0.0,25
3521,0.0,0.0,0.0,0.0,0.0,1
3523,0.0,0.0,0.0,0.0,0.0,5
3525,0.0,0.0,0.0,0.0,0.0,1
3529,0.0,0.0,0.0,0.0,0.0,1
3535,0.0,0.0,0.0,0.0,0.0,3
3536,0.0,0.0,0.0,0.0,0.0,1
3538,0.0,0.0,0.0,0.0,0.0,1
3541,0.0,0.0,0.0,0.0,0.0,1
3544,0.0,0.0,0.0,0.0,0.0,11
3545,0.0,0.0,0.0,0.0,0.0,63
3547,0.0,0.0,0.0,0.0,0.0,3
3548,0.0,0.0,0.0,0.0,0.0,2
3549,0.0,0.0,0.0,0.0,0.0,489
3551,0.0,0.0,0.0,0.0,0.0,1
3553,0.0,0.0,0.0,0.0,0.0,1
3555,0.0,0.0,0.0,0.0,0.0,1
3560,0.0,0.0,0.0,0.0,0.0,1
3561,0.0,0.0,0.0,0.0,0.0,6
3563,0.0,0.0,0.0,0.0,0.0,5
3564,0.0,0.0,0.0,0.0,0.0,2
3566,0.0,0.0,0.0,0.0,0.0,13
3569,0.0,0.0,0.0,0.0,0.0,1
3574,0.0,0.0,0.0,0.0,0.0,5
3579,0.0,0.0,0.0,0.0,0.0,1
3580,0.0,0.0,0.0,0.0,0.0,1
3582,0.0,0.0,0.0,0.0,0.0,1
3593,0.0,0.0,0.0,0.0,0.0,1
3595,0.0,0.0,0.0,0.0,0.0,1
3598,0.0,0.0,0.0,0.0,0.0,1
3602,0.0,0.0,0.0,0.0,0.0,3
3610,0.0,0.0,0.0,0.0,0.0,12
3611,0.0,0.0,0.0,0.0,0.0,1
3613,0.0,0.0,0.0,0.0,0.0,1
3615,0.0,0.0,0.0,0.0,0.0,4
3620,0.0,0.0,0.0,0.0,0.0,1
3623,0.0,0.0,0.0,0.0,0.0,7
3626,0.0,0.0,0.0,0.0,0.0,3
3629,0.0,0.0,0.0,0.0,0.0,1
3632,0.0,0.0,0.0,0.0,0.0,37
3633,0.0,0.0,0.0,0.0,0.0,1
3634,0.0,0.0,0.0,0.0,0.0,1
3635,0.0,0.0,0.0,0.0,0.0,1
3638,0.0,0.0,0.0,0.0,0.0,8
3644,0.0,0.0,0.0,0.0,0.0,1
3645,0.0,0.0,0.0,0.0,0.0,1
3647,0.0,0.0,0.0,0.0,0.0,1
3648,0.0,0.0,0.0,0.0,0.0,1
3652,0.0,0.0,0.0,0.0,0.0,11
3655,0.0,0.0,0.0,0.0,0.0,1
3657,0.0,0.0,0.0,0.0,0.0,83
3664,0.0,0.0,0.0,0.0,0.0,8
3666,0.0,0.0,0.0,0.0,0.0,1
3667,0.0,0.0,0.0,0.0,0.0,6
3670,0.0,0.0,0.0,0.0,0.0,5
3675,0.0,0.0,0.0,0.0,0.0,644
3676,0.0,0.0,0.0,0.0,0.0,6
3677,0.0,0.0,0.0,0.0,0.0,5
3678,0.0,0.0,0.0,0.0,0.0,1
3679,0.0,0.0,0.0,0.0,0.0,28
3683,0.0,0.0,0.0,0.0,0.0,1
3692,0.0,0.0,0.0,0.0,0.0,2
3695,0.0,0.0,0.0,0.0,0.0,2
3700,0.0,0.0,0.0,0.0,0.0,2
3704,0.0,0.0,0.0,0.0,0.0,32
3706,0.0,0.0,0.0,0.0,0.0,54
3709,0.0,0.0,0.0,0.0,0.0,1
3710,0.0,0.0,0.0,0.0,0.0,1
3711,0.0,0.0,0.0,0.0,0.0,1
3713,0.0,0.0,0.0,0.0,0.0,70
3718,0.0,0.0,0.0,0.0,0.0,2
3727,0.0,0.0,0.0,0.0,0.0,1
3732,0.0,0.0,0.0,0.0,0.0,1
3735,0.0,0.0,0.0,0.0,0.0,1
3737,0.0,0.0,0.0,0.0,0.0,1
3738,0.0,0.0,0.0,0.0,0.0,66
3739,0.0,0.0,0.0,0.0,0.0,10
3741,0.0,0.0,0.0,0.0,0.0,1
3742,0.0,0.0,0.0,0.0,0.0,1
3743,0.0,0.0,0.0,0.0,0.0,2
3744,0.0,0.0,0.0,0.0,0.0,1
3747,0.0,0.0,0.0,0.0,0.0,2
3749,0.0,0.0,0.0,0.0,0.0,3
3750,0.0,0.0,0.0,0.0,0.0,1
3751,0.0,0.0,0.0,0.0,0.0,1
3754,0.0,0.0,0.0,0.0,0.0,1
3757,0.0,0.0,0.0,0.0,0.0,3
3758,0.0,0.0,0.0,0.0,0.0,1
3759,0.0,0.0,0.0,0.0,0.0,4
3765,0.0,0.0,0.0,0.0,0.0,1
3766,0.0,0.0,0.0,0.0,0.0,223
3771,0.0,0.0,0.0,0.0,0.0,4
3774,0.0,0.0,0.0,0.0,0.0,1
3778,0.0,0.0,0.0,0.0,0.0,1
3780,0.0,0.0,0.0,0.0,0.0,5
3783,0.0,0.0,0.0,0.0,0.0,1
3785,0.0,0.0,0.0,0.0,0.0,4
3787,0.0,0.0,0.0,0.0,0.0,90
3792,0.0,0.0,0.0,0.0,0.0,4
3796,0.0,0.0,0.0,0.0,0.0,1
3797,0.0,0.0,0.0,0.0,0.0,15
3799,0.0,0.0,0.0,0.0,0.0,6
3801,0.0,0.0,0.0,0.0,0.0,1
3802,0.0,0.0,0.0,0.0,0.0,4
3806,0.0,0.0,0.0,0.0,0.0,1
3809,0.0,0.0,0.0,0.0,0.0,8
3812,0.0,0.0,0.0,0.0,0.0,4
3813,0.0,0.0,0.0,0.0,0.0,82
3817,0.0,0.0,0.0,0.0,0.0,4
3827,0.0,0.0,0.0,0.0,0.0,1
3828,0.0,0.0,0.0,0.0,0.0,18
3829,0.0,0.0,0.0,0.0,0.0,2
3833,0.0,0.0,0.0,0.0,0.0,1
3846,0.0,0.0,0.0,0.0,0.0,4
3847,0.0,0.0,0.0,0.0,0.0,1
3848,0.0,0.0,0.0,0.0,0.0,3
3849,0.0,0.0,0.0,0.0,0.0,204
3853,0.0,0.0,0.0,0.0,0.0,1
3854,0.0,0.0,0.0,0.0,0.0,2
3856,0.0,0.0,0.0,0.0,0.0,3
3861,0.0,0.0,0.0,0.0,0.0,1
3863,0.0,0.0,0.0,0.0,0.0,2
3865,0.0,0.0,0.0,0.0,0.0,1
3869,0.0,0.0,0.0,0.0,0.0,1
3875,0.0,0.0,0.0,0.0,0.0,2
3880,0.0,0.0,0.0,0.0,0.0,1
3882,0.0,0.0,0.0,0.0,0.0,2
3883,0.0,0.0,0.0,0.0,0.0,2
3884,0.0,0.0,0.0,0.0,0.0,15
3886,0.0,0.0,0.0,0.0,0.0,1
3888,0.0,0.0,0.0,0.0,0.0,2
3892,0.0,0.0,0.0,0.0,0.0,9
3898,0.0,0.0,0.0,0.0,0.0,236
3907,0.0,0.0,0.0,0.0,0.0,4
3908,0.0,0.0,0.0,0.0,0.0,118
3910,0.0,0.0,0.0,0.0,0.0,8
3913,0.0,0.0,0.0,0.0,0.0,1
3914,0.0,0.0,0.0,0.0,0.0,1
3917,0.0,0.0,0.0,0.0,0.0,286
3926,0.0,0.0,0.0,0.0,0.0,1
3928,0.0,0.0,0.0,0.0,0.0,1
3929,0.0,0.0,0.0,0.0,0.0,1
3932,0.0,0.0,0.0,0.0,0.0,1
3933,0.0,0.0,0.0,0.0,0.0,5
3935,0.0,0.0,0.0,0.0,0.0,17
3936,0.0,0.0,0.0,0.0,0.0,74
3938,0.0,0.0,0.0,0.0,0.0,1
3941,0.0,0.0,0.0,0.0,0.0,1
3947,0.0,0.0,0.0,0.0,0.0,1
3950,0.0,0.0,0.0,0.0,0.0,1
3952,0.0,0.0,0.0,0.0,0.0,1
3956,0.0,0.0,0.0,0.0,0.0,1
3958,0.0,0.0,0.0,0.0,0.0,4
3960,0.0,0.0,0.0,0.0,0.0,82
3963,0.0,0.0,0.0,0.0,0.0,1
3966,0.0,0.0,0.0,0.0,0.0,5
3967,0.0,0.0,0.0,0.0,0.0,1
3976,0.0,0.0,0.0,0.0,0.0,16
3977,0.0,0.0,0.0,0.0,0.0,1
3979,0.0,0.0,0.0,0.0,0.0,2
3980,0.0,0.0,0.0,0.0,0.0,1
3983,0.0,0.0,0.0,0.0,0.0,1
3986,0.0,0.0,0.0,0.0,0.0,130
3988,0.0,0.0,0.0,0.0,0.0,1
3989,0.0,0.0,0.0,0.0,0.0,17
3991,0.0,0.0,0.0,0.0,0.0,1
3992,0.0,0.0,0.0,0.0,0.0,90
3993,0.0,0.0,0.0,0.0,0.0,1
3995,0.0,0.0,0.0,0.0,0.0,1
3998,0.0,0.0,0.0,0.0,0.0,9
3999,0.0,0.0,0.0,0.0,0.0,1
4002,0.0,0.0,0.0,0.0,0.0,1
4006,0.0,0.0,0.0,0.0,0.0,1
4007,0.0,0.0,0.0,0.0,0.0,3
4012,0.0,0.0,0.0,0.0,0.0,1
4014,0.0,0.0,0.0,0.0,0.0,3
4015,0.0,0.0,0.0,0.0,0.0,1
4019,0.0,0.0,0.0,0.0,0.0,1
4020,0.0,0.0,0.0,0.0,0.0,4
4022,0.0,0.0,0.0,0.0,0.0,314
4025,0.0,0.0,0.0,0.0,0.0,47
4029,0.0,0.0,0.0,0.0,0.0,1
4030,0.0,0.0,0.0,0.0,0.0,8
4036,0.0,0.0,0.0,0.0,0.0,1
4040,0.0,0.0,0.0,0.0,0.0,83
4047,0.0,0.0,0.0,0.0,0.0,11
4049,0.0,0.0,0.0,0.0,0.0,2
4050,0.0,0.0,0.0,0.0,0.0,1
4053,0.0,0.0,0.0,0.0,0.0,26
4058,0.0,0.0,0.0,0.0,0.0,2
4060,0.0,0.0,0.0,0.0,0.0,1
4061,0.0,0.0,0.0,0.0,0.0,12
4062,0.0,0.0,0.0,0.0,0.0,6
4069,0.0,0.0,0.0,0.0,0.0,2
4071,0.0,0.0,0.0,0.0,0.0,31
4073,0.0,0.0,0.0,0.0,0.0,1
4076,0.0,0.0,0.0,0.0,0.0,18
4079,0.0,0.0,0.0,0.0,0.0,1
4080,0.0,0.0,0.0,0.0,0.0,15
4082,0.0,0.0,0.0,0.0,0.0,1
4084,0.0,0.0,0.0,0.0,0.0,2
4085,0.0,0.0,0.0,0.0,0.0,1027
4086,0.0,0.0,0.0,0.0,0.0,2
4088,0.0,0.0,0.0,0.0,0.0,8
4091,0.0,0.0,0.0,0.0,0.0,2
4095,0.0,0.0,0.0,0.0,0.0,2
4100,0.0,0.0,0.0,0.0,0.0,1
4102,0.0,0.0,0.0,0.0,0.0,4
4107,0.0,0.0,0.0,0.0,0.0,5
4112,0.0,0.0,0.0,0.0,0.0,35
4114,0.0,0.0,0.0,0.0,0.0,1
4117,0.0,0.0,0.0,0.0,0.0,13
4119,0.0,0.0,0.0,0.0,0.0,1
4120,0.0,0.0,0.0,0.0,0.0,1
4121,0.0,0.0,0.0,0.0,0.0,1
4128,0.0,0.0,0.0,0.0,0.0,10
4133,0.0,0.0,0.0,0.0,0.0,5
4136,0.0,0.0,0.0,0.0,0.0,1
4137,0.0,0.0,0.0,0.0,0.0,1
4138,0.0,0.0,0.0,0.0,0.0,3
4144,0.0,0.0,0.0,0.0,0.0,1
4146,0.0,0.0,0.0,0.0,0.0,10
4147,0.0,0.0,0.0,0.0,0.0,5
4148,0.0,0.0,0.0,0.0,0.0,2
4156,0.0,0.0,0.0,0.0,0.0,2
4158,0.0,0.0,0.0,0.0,0.0,1
4160,0.0,0.0,0.0,0.0,0.0,1
4162,0.0,0.0,0.0,0.0,0.0,64
4164,0.0,0.0,0.0,0.0,0.0,86
4166,0.0,0.0,0.0,0.0,0.0,2
4171,0.0,0.0,0.0,0.0,0.0,1
4173,0.0,0.0,0.0,0.0,0.0,1
4174,0.0,0.0,0.0,0.0,0.0,29
4175,0.0,0.0,0.0,0.0,0.0,2
4176,0.0,0.0,0.0,0.0,0.0,3
4177,0.0,0.0,0.0,0.0,0.0,1
